TraesCS2D02G513800,1
TraesCS2D02G528700,1
TraesCS2D02G541300,1
TraesCS3A02G025300,1
TraesCS3A02G028300,1
TraesCS3A02G032200,1
TraesCS3A02G046100,1
TraesCS3A02G047200,1
TraesCS3A02G103800,1
TraesCS3A02G128500,1
TraesCS3A02G136500,1
TraesCS3A02G139300,1
TraesCS3A02G147300,1
TraesCS3A02G202800,1
TraesCS3A02G245600,1
TraesCS3A02G258100,1
TraesCS3A02G262100,1
TraesCS3A02G265000,1
TraesCS3A02G265100,1
TraesCS3A02G276200,1
TraesCS3A02G279800,1
TraesCS3A02G287500,1
TraesCS3A02G299000,1
TraesCS3A02G302200,1
TraesCS3A02G340700,1
TraesCS3A02G345800,1
TraesCS3A02G346400,1
TraesCS3A02G347500,1
TraesCS3A02G347600,1
TraesCS3A02G359200,1
TraesCS3A02G368800,1
TraesCS3A02G371200,1
TraesCS3A02G387600,1
TraesCS3A02G426500,1
TraesCS3A02G434300,1
TraesCS3A02G465800,1
TraesCS3B02G017400,1
TraesCS3B02G073500,1
TraesCS3B02G134300,1
TraesCS3B02G140700,1
TraesCS3B02G148400,1
TraesCS3B02G155600,1
TraesCS3B02G215800,1
TraesCS3B02G238500,1
TraesCS3B02G253700,1
TraesCS3B02G260200,1
TraesCS3B02G268500,1
TraesCS3B02G275600,1
TraesCS3B02G290600,1
TraesCS3B02G307500,1
TraesCS3B02G310000,1
TraesCS3B02G346500,1
TraesCS3B02G362900,1
TraesCS3B02G372300,1
TraesCS3B02G379200,1
TraesCS3B02G434900,1
TraesCS3B02G469600,1
TraesCS3B02G473000,1
TraesCS3D02G032700,1
TraesCS3D02G037000,1
TraesCS3D02G087400,1
TraesCS3D02G097900,1
TraesCS3D02G138800,1
TraesCS3D02G149300,1
TraesCS3D02G205600,1
TraesCS3D02G247000,1
TraesCS3D02G258000,1
TraesCS3D02G262900,1
TraesCS3D02G276200,1
TraesCS3D02G277500,1
TraesCS3D02G286900,1
TraesCS3D02G290600,1
TraesCS3D02G300600,1
TraesCS3D02G315100,1
TraesCS3D02G333000,1
TraesCS3D02G334200,1
TraesCS3D02G339600,1
TraesCS3D02G340100,1
TraesCS3D02G340900,1
TraesCS3D02G341100,1
TraesCS3D02G361800,1
TraesCS3D02G364300,1
TraesCS3D02G367800,1
TraesCS3D02G388100,1
TraesCS3D02G403100,1
TraesCS3D02G421300,1
TraesCS3D02G427500,1
TraesCS3D02G434400,1
TraesCS3D02G439000,1
TraesCS4A02G028700,1
TraesCS4A02G033400,1
TraesCS4A02G035900,1
TraesCS4A02G081700,1
TraesCS4A02G083500,1
TraesCS4A02G087700,1
TraesCS4A02G176300,1
TraesCS4A02G191600,1
TraesCS4A02G194800,1
TraesCS4A02G206300,1
TraesCS4A02G216100,1
TraesCS4A02G233600,1
TraesCS4A02G236000,1
TraesCS4A02G257100,1
TraesCS4A02G279500,1
TraesCS4A02G304300,1
TraesCS4A02G349300,1
TraesCS4A02G404500,1
TraesCS4A02G405800,1
TraesCS4B02G032500,1
TraesCS4B02G039100,1
TraesCS4B02G045400,1
TraesCS4B02G053700,1
TraesCS4B02G057400,1
TraesCS4B02G059500,1
TraesCS4B02G082100,1
TraesCS4B02G100100,1
TraesCS4B02G120400,1
TraesCS4B02G161500,1
TraesCS4B02G165700,1
TraesCS4B02G185600,1
TraesCS4B02G201500,1
TraesCS4B02G220700,1
TraesCS4B02G222100,1
TraesCS4B02G223700,1
TraesCS4B02G226900,1
TraesCS4B02G238700,1
TraesCS4B02G242900,1
TraesCS4B02G268700,1
TraesCS4B02G277100,1
TraesCS4B02G278500,1
TraesCS4B02G296800,1
TraesCS4B02G297900,1
TraesCS4B02G305300,1
TraesCS4B02G305400,1
TraesCS4B02G305900,1
TraesCS4B02G327800,1
TraesCS4D02G006200,1
TraesCS4D02G008500,1
TraesCS4D02G015300,1
TraesCS4D02G036200,1
TraesCS4D02G045300,1
TraesCS4D02G045700,1
TraesCS4D02G054000,1
TraesCS4D02G057600,1
TraesCS4D02G080600,1
TraesCS4D02G082800,1
TraesCS4D02G087700,1
TraesCS4D02G096400,1
TraesCS4D02G098100,1
TraesCS4D02G107300,1
TraesCS4D02G136400,1
TraesCS4D02G158400,1
TraesCS4D02G158900,1
TraesCS4D02G216400,1
TraesCS4D02G221000,1
TraesCS4D02G222600,1
TraesCS4D02G227400,1
TraesCS4D02G260300,1
TraesCS4D02G273000,1
TraesCS4D02G277000,1
TraesCS4D02G295900,1
TraesCS4D02G296700,1
TraesCS4D02G298600,1
TraesCS4D02G309000,1
TraesCS4D02G324800,1
TraesCS5A02G019300,1
TraesCS5A02G131400,1
TraesCS5A02G132300,1
TraesCS5A02G203600,1
TraesCS5A02G209800,1
TraesCS5A02G210000,1
TraesCS5A02G221700,1
TraesCS5A02G247600,1
TraesCS5A02G251800,1
TraesCS5A02G291900,1
TraesCS5A02G322300,1
TraesCS5A02G376000,1
TraesCS5A02G407300,1
TraesCS5A02G499900,1
TraesCS5A02G501100,1
TraesCS5A02G521700,1
TraesCS5A02G538700,1
TraesCS5A02G551300,1
TraesCS5B02G012000,1
TraesCS5B02G045800,1
TraesCS5B02G062900,1
TraesCS5B02G098000,1
TraesCS5B02G103400,1
TraesCS5B02G108900,1
TraesCS5B02G148100,1
TraesCS5B02G155300,1
TraesCS5B02G158100,1
TraesCS5B02G181300,1
TraesCS5B02G193200,1
TraesCS5B02G205500,1
TraesCS5B02G244800,1
TraesCS5B02G266200,1
TraesCS5B02G287600,1
TraesCS5B02G289700,1
TraesCS5B02G300000,1
TraesCS5B02G363800,1
TraesCS5B02G389500,1
TraesCS5B02G396100,1
TraesCS5B02G411900,1
TraesCS5B02G431200,1
TraesCS5B02G436300,1
TraesCS5B02G494400,1
TraesCS5B02G542300,1
TraesCS5B02G550900,1
TraesCS5B02G559000,1
TraesCS5D02G000800,1
TraesCS5D02G001200,1
TraesCS5D02G049900,1
TraesCS5D02G092100,1
TraesCS5D02G137900,1
TraesCS5D02G182100,1
TraesCS5D02G184900,1
TraesCS5D02G204700,1
TraesCS5D02G216200,1
TraesCS5D02G218900,1
TraesCS5D02G242300,1
TraesCS5D02G259700,1
TraesCS5D02G273300,1
TraesCS5D02G284600,1
TraesCS5D02G321000,1
TraesCS5D02G329100,1
TraesCS5D02G334500,1
TraesCS5D02G394400,1
TraesCS5D02G400900,1
TraesCS5D02G401600,1
TraesCS5D02G411400,1
TraesCS5D02G440900,1
TraesCS5D02G485300,1
TraesCS6A02G087200,1
TraesCS6A02G115400,1
TraesCS6A02G131200,1
TraesCS6A02G146900,1
TraesCS6A02G148600,1
TraesCS6A02G150000,1
TraesCS6A02G153800,1
TraesCS6A02G173000,1
TraesCS6A02G216800,1
TraesCS6A02G223100,1
TraesCS6A02G242700,1
TraesCS6A02G253500,1
TraesCS6A02G253900,1
TraesCS6A02G258900,1
TraesCS6A02G271300,1
TraesCS6A02G311900,1
TraesCS6A02G317900,1
TraesCS6A02G333900,1
TraesCS6A02G353200,1
TraesCS6B02G099600,1
TraesCS6B02G161100,1
TraesCS6B02G175100,1
TraesCS6B02G222000,1
TraesCS6B02G260800,1
TraesCS6B02G261700,1
TraesCS6B02G271500,1
TraesCS6B02G283600,1
TraesCS6B02G302500,1
TraesCS6B02G340400,1
TraesCS6B02G348800,1
TraesCS6B02G362700,1
TraesCS6B02G364100,1
TraesCS6B02G382300,1
TraesCS6B02G396600,1
TraesCS6B02G408900,1
TraesCS6D02G031600,1
TraesCS6D02G104000,1
TraesCS6D02G105800,1
TraesCS6D02G121100,1
TraesCS6D02G136200,1
TraesCS6D02G138000,1
TraesCS6D02G146200,1
TraesCS6D02G169200,1
TraesCS6D02G177100,1
TraesCS6D02G189100,1
TraesCS6D02G223300,1
TraesCS6D02G235000,1
TraesCS6D02G255200,1
TraesCS6D02G263700,1
TraesCS6D02G289800,1
TraesCS6D02G312900,1
TraesCS6D02G335600,1
TraesCS6D02G340800,1
TraesCS6D02G341400,1
TraesCS6D02G344600,1
TraesCS6D02G354100,1
TraesCS6D02G369400,1
TraesCS7A02G082300,1
TraesCS7A02G203200,1
TraesCS7A02G246600,1
TraesCS7A02G269200,1
TraesCS7A02G296400,1
TraesCS7A02G323800,1
TraesCS7A02G326200,1
TraesCS7A02G334900,1
TraesCS7A02G364900,1
TraesCS7A02G365100,1
TraesCS7A02G371400,1
TraesCS7A02G373600,1
TraesCS7A02G392400,1
TraesCS7A02G403300,1
TraesCS7A02G406000,1
TraesCS7A02G424300,1
TraesCS7A02G436400,1
TraesCS7A02G454600,1
TraesCS7B02G069100,1
TraesCS7B02G099800,1
TraesCS7B02G110100,1
TraesCS7B02G129500,1
TraesCS7B02G151300,1
TraesCS7B02G160200,1
TraesCS7B02G162500,1
TraesCS7B02G188900,1
TraesCS7B02G200400,1
TraesCS7B02G231000,1
TraesCS7B02G241900,1
TraesCS7B02G262300,1
TraesCS7B02G262400,1
TraesCS7B02G271200,1
TraesCS7B02G294400,1
TraesCS7B02G322800,1
TraesCS7B02G354100,1
TraesCS7B02G486800,1
TraesCS7D02G000400,1
TraesCS7D02G001600,1
TraesCS7D02G004400,1
TraesCS7D02G165300,1
TraesCS7D02G174700,1
TraesCS7D02G214900,1
TraesCS7D02G230900,1
TraesCS7D02G252500,1
TraesCS7D02G253600,1
TraesCS7D02G262500,1
TraesCS7D02G265600,1
TraesCS7D02G269700,1
TraesCS7D02G291100,1
TraesCS7D02G318300,1
TraesCS7D02G333200,1
TraesCS7D02G342100,1
TraesCS7D02G398300,1
TraesCS7D02G449400,1
TraesCS7D02G528600,1
TraesCS7D02G549400,1
TraesCS1A02G005315,2
TraesCS1A02G005368,2
TraesCS1A02G005387,2
TraesCS1A02G007300,2
TraesCS1A02G007344,2
TraesCS1A02G007700,2
TraesCS1A02G007934,2
TraesCS1A02G008000,2
TraesCS1A02G010900,2
TraesCS1A02G010905,2
TraesCS1A02G033288,2
TraesCS1A02G033501,2
TraesCS1A02G044500,2
TraesCS1A02G066100,2
TraesCS1A02G086900,2
TraesCS1A02G094100,2
TraesCS1A02G095100,2
TraesCS1A02G143500,2
TraesCS1A02G157800,2
TraesCS1A02G172600,2
TraesCS1A02G188800,2
TraesCS1A02G217500,2
TraesCS1A02G219900,2
TraesCS1A02G225000,2
TraesCS1A02G268500,2
TraesCS1A02G275800,2
TraesCS1A02G279900,2
TraesCS1A02G284000,2
TraesCS1A02G298400,2
TraesCS1A02G317500,2
TraesCS1A02G329900,2
TraesCS1A02G375100,2
TraesCS1A02G386000,2
TraesCS1A02G398200,2
TraesCS1A02G398300,2
TraesCS1A02G429200,2
TraesCS1A02G444400,2
TraesCS1B02G010400,2
TraesCS1B02G010500,2
TraesCS1B02G010600,2
TraesCS1B02G010700,2
TraesCS1B02G010800,2
TraesCS1B02G010900,2
TraesCS1B02G011000,2
TraesCS1B02G011300,2
TraesCS1B02G011439,2
TraesCS1B02G011463,2
TraesCS1B02G011467,2
TraesCS1B02G011471,2
TraesCS1B02G011484,2
TraesCS1B02G011600,2
TraesCS1B02G011700,2
TraesCS1B02G013500,2
TraesCS1B02G041928,2
TraesCS1B02G042700,2
TraesCS1B02G084300,2
TraesCS1B02G093700,2
TraesCS1B02G133500,2
TraesCS1B02G191700,2
TraesCS1B02G221200,2
TraesCS1B02G238200,2
TraesCS1B02G285000,2
TraesCS1B02G290600,2
TraesCS1B02G297900,2
TraesCS1B02G304900,2
TraesCS1B02G321600,2
TraesCS1B02G321700,2
TraesCS1B02G329711,2
TraesCS1B02G329992,2
TraesCS1B02G330000,2
TraesCS1B02G350600,2
TraesCS1B02G362800,2
TraesCS1B02G395300,2
TraesCS1B02G400200,2
TraesCS1B02G418000,2
TraesCS1B02G426100,2
TraesCS1B02G426200,2
TraesCS1B02G471300,2
TraesCS1B02G479000,2
TraesCS1B02G479200,2
TraesCS1D02G000200,2
TraesCS1D02G000300,2
TraesCS1D02G000531,2
TraesCS1D02G000567,2
TraesCS1D02G000582,2
TraesCS1D02G000700,2
TraesCS1D02G001000,2
TraesCS1D02G001100,2
TraesCS1D02G001200,2
TraesCS1D02G001300,2
TraesCS1D02G001400,2
TraesCS1D02G002063,2
TraesCS1D02G007400,2
TraesCS1D02G008600,2
TraesCS1D02G009400,2
TraesCS1D02G009900,2
TraesCS1D02G015100,2
TraesCS1D02G049200,2
TraesCS1D02G059200,2
TraesCS1D02G067100,2
TraesCS1D02G102700,2
TraesCS1D02G166000,2
TraesCS1D02G226400,2
TraesCS1D02G245600,2
TraesCS1D02G268600,2
TraesCS1D02G275400,2
TraesCS1D02G317211,2
TraesCS1D02G317301,2
TraesCS1D02G317300,2
TraesCS1D02G331400,2
TraesCS1D02G332200,2
TraesCS1D02G340400,2
TraesCS1D02G382300,2
TraesCS1D02G383400,2
TraesCS1D02G393800,2
TraesCS1D02G405600,2
TraesCS1D02G405700,2
TraesCS1D02G405800,2
TraesCS2A02G017000,2
TraesCS2A02G042100,2
TraesCS2A02G082800,2
TraesCS2A02G082900,2
TraesCS2A02G097600,2
TraesCS2A02G118000,2
TraesCS2A02G118100,2
TraesCS2A02G157100,2
TraesCS2A02G179600,2
TraesCS2A02G338000,2
TraesCS2A02G357500,2
TraesCS2A02G364900,2
TraesCS2A02G386700,2
TraesCS2A02G448600,2
TraesCS2A02G475900,2
TraesCS2A02G528200,2
TraesCS2B02G004100,2
TraesCS2B02G004800,2
TraesCS2B02G095100,2
TraesCS2B02G096900,2
TraesCS2B02G118600,2
TraesCS2B02G138000,2
TraesCS2B02G138100,2
TraesCS2B02G201800,2
TraesCS2B02G240600,2
TraesCS2B02G256100,2
TraesCS2B02G387800,2
TraesCS2B02G404300,2
TraesCS2B02G419200,2
TraesCS2B02G424300,2
TraesCS2B02G529800,2
TraesCS2B02G558700,2
TraesCS2B02G570900,2
TraesCS2D02G105100,2
TraesCS2D02G116900,2
TraesCS2D02G117000,2
TraesCS2D02G166600,2
TraesCS2D02G233700,2
TraesCS2D02G263200,2
TraesCS2D02G334400,2
TraesCS2D02G341200,2
TraesCS2D02G347200,2
TraesCS2D02G383500,2
TraesCS2D02G400300,2
TraesCS2D02G403600,2
TraesCS2D02G426700,2
TraesCS2D02G525500,2
TraesCS2D02G531100,2
TraesCS2D02G559000,2
TraesCS3A02G047700,2
TraesCS3A02G077900,2
TraesCS3A02G097400,2
TraesCS3A02G132100,2
TraesCS3A02G209900,2
TraesCS3A02G230000,2
TraesCS3A02G240000,2
TraesCS3A02G241100,2
TraesCS3A02G250700,2
TraesCS3A02G264000,2
TraesCS3A02G270500,2
TraesCS3A02G284800,2
TraesCS3A02G306700,2
TraesCS3A02G371900,2
TraesCS3A02G372100,2
TraesCS3A02G372200,2
TraesCS3A02G385500,2
TraesCS3A02G454400,2
TraesCS3B02G054900,2
TraesCS3B02G085900,2
TraesCS3B02G092800,2
TraesCS3B02G092900,2
TraesCS3B02G111200,2
TraesCS3B02G150300,2
TraesCS3B02G243000,2
TraesCS3B02G269300,2
TraesCS3B02G281200,2
TraesCS3B02G304300,2
TraesCS3B02G312400,2
TraesCS3B02G391200,2
TraesCS3B02G408000,2
TraesCS3B02G410000,2
TraesCS3B02G417700,2
TraesCS3B02G431000,2
TraesCS3B02G435500,2
TraesCS3B02G437100,2
TraesCS3B02G462600,2
TraesCS3B02G475019,2
TraesCS3B02G492300,2
TraesCS3B02G520300,2
TraesCS3B02G544400,2
TraesCS3B02G544700,2
TraesCS3B02G545300,2
TraesCS3B02G610600,2
TraesCS3D02G028400,2
TraesCS3D02G059000,2
TraesCS3D02G095700,2
TraesCS3D02G096000,2
TraesCS3D02G104500,2
TraesCS3D02G141700,2
TraesCS3D02G190600,2
TraesCS3D02G199100,2
TraesCS3D02G236600,2
TraesCS3D02G241400,2
TraesCS3D02G270300,2
TraesCS3D02G271500,2
TraesCS3D02G298800,2
TraesCS3D02G319400,2
TraesCS3D02G345400,2
TraesCS3D02G378500,2
TraesCS3D02G393900,2
TraesCS3D02G405000,2
TraesCS3D02G420500,2
TraesCS3D02G421200,2
TraesCS3D02G434900,2
TraesCS3D02G485900,2
TraesCS3D02G491900,2
TraesCS3D02G520100,2
TraesCS3D02G533000,2
TraesCS3D02G538000,2
TraesCS3D02G539100,2
TraesCS4A02G013700,2
TraesCS4A02G015500,2
TraesCS4A02G036000,2
TraesCS4A02G056500,2
TraesCS4A02G112300,2
TraesCS4A02G136000,2
TraesCS4A02G145800,2
TraesCS4A02G198200,2
TraesCS4A02G206500,2
TraesCS4A02G207900,2
TraesCS4A02G209100,2
TraesCS4A02G217500,2
TraesCS4A02G325400,2
TraesCS4A02G351200,2
TraesCS4A02G361600,2
TraesCS4A02G419300,2
TraesCS4A02G431800,2
TraesCS4A02G431900,2
TraesCS4A02G432000,2
TraesCS4A02G453400,2
TraesCS4A02G453500,2
TraesCS4A02G453405,2
TraesCS4A02G453600,2
TraesCS4A02G453800,2
TraesCS4B02G031500,2
TraesCS4B02G038700,2
TraesCS4B02G137100,2
TraesCS4B02G151500,2
TraesCS4B02G153900,2
TraesCS4B02G191700,2
TraesCS4B02G199600,2
TraesCS4B02G217600,2
TraesCS4B02G249400,2
TraesCS4B02G276100,2
TraesCS4B02G282300,2
TraesCS4B02G321800,2
TraesCS4B02G328000,2
TraesCS4B02G328100,2
TraesCS4B02G393500,2
TraesCS4D02G030500,2
TraesCS4D02G078200,2
TraesCS4D02G110200,2
TraesCS4D02G144800,2
TraesCS4D02G148800,2
TraesCS4D02G171200,2
TraesCS4D02G192900,2
TraesCS4D02G194800,2
TraesCS4D02G201600,2
TraesCS4D02G231400,2
TraesCS4D02G238400,2
TraesCS4D02G321100,2
TraesCS4D02G325000,2
TraesCS4D02G325100,2
TraesCS5A02G003300,2
TraesCS5A02G015200,2
TraesCS5A02G025600,2
TraesCS5A02G131300,2
TraesCS5A02G131900,2
TraesCS5A02G141400,2
TraesCS5A02G143900,2
TraesCS5A02G245900,2
TraesCS5A02G265700,2
TraesCS5A02G276200,2
TraesCS5A02G284800,2
TraesCS5A02G314200,2
TraesCS5A02G381000,2
TraesCS5A02G390300,2
TraesCS5A02G401500,2
TraesCS5A02G443200,2
TraesCS5A02G444200,2
TraesCS5A02G554200,2
TraesCS5B02G003500,2
TraesCS5B02G022800,2
TraesCS5B02G024900,2
TraesCS5B02G078800,2
TraesCS5B02G081100,2
TraesCS5B02G131500,2
TraesCS5B02G137200,2
TraesCS5B02G139700,2
TraesCS5B02G143000,2
TraesCS5B02G151100,2
TraesCS5B02G181100,2
TraesCS5B02G194800,2
TraesCS5B02G196900,2
TraesCS5B02G202200,2
TraesCS5B02G243300,2
TraesCS5B02G253600,2
TraesCS5B02G275600,2
TraesCS5B02G284000,2
TraesCS5B02G382100,2
TraesCS5B02G419900,2
TraesCS5B02G447800,2
TraesCS5B02G467700,2
TraesCS5B02G489300,2
TraesCS5B02G511400,2
TraesCS5B02G519400,2
TraesCS5D02G004000,2
TraesCS5D02G004300,2
TraesCS5D02G024300,2
TraesCS5D02G056200,2
TraesCS5D02G150900,2
TraesCS5D02G202100,2
TraesCS5D02G210000,2
TraesCS5D02G283600,2
TraesCS5D02G299000,2
TraesCS5D02G368900,2
TraesCS5D02G390800,2
TraesCS5D02G394900,2
TraesCS5D02G402200,2
TraesCS5D02G425800,2
TraesCS6A02G029800,2
TraesCS6A02G044400,2
TraesCS6A02G049066,2
TraesCS6A02G049100,2
TraesCS6A02G049200,2
TraesCS6A02G049400,2
TraesCS6A02G049500,2
TraesCS6A02G049700,2
TraesCS6A02G049800,2
TraesCS6A02G088900,2
TraesCS6A02G133300,2
TraesCS6A02G154200,2
TraesCS6A02G159900,2
TraesCS6A02G164900,2
TraesCS6A02G247800,2
TraesCS6A02G249400,2
TraesCS6A02G255800,2
TraesCS6A02G260500,2
TraesCS6A02G277800,2
TraesCS6A02G286200,2
TraesCS6A02G286400,2
TraesCS6A02G289000,2
TraesCS6A02G342800,2
TraesCS6A02G354900,2
TraesCS6A02G363900,2
TraesCS6A02G372500,2
TraesCS6A02G420700,2
TraesCS6B02G040800,2
TraesCS6B02G042500,2
TraesCS6B02G042600,2
TraesCS6B02G065536,2
TraesCS6B02G065578,2
TraesCS6B02G065600,2
TraesCS6B02G065749,2
TraesCS6B02G065800,2
TraesCS6B02G065856,2
TraesCS6B02G065900,2
TraesCS6B02G065993,2
TraesCS6B02G066001,2
TraesCS6B02G066000,2
TraesCS6B02G066100,2
TraesCS6B02G075300,2
TraesCS6B02G086500,2
TraesCS6B02G086522,2
TraesCS6B02G102700,2
TraesCS6B02G215100,2
TraesCS6B02G247300,2
TraesCS6B02G257700,2
TraesCS6B02G287600,2
TraesCS6B02G303100,2
TraesCS6B02G334700,2
TraesCS6B02G374700,2
TraesCS6B02G387700,2
TraesCS6B02G398500,2
TraesCS6B02G444800,2
TraesCS6D02G000200,2
TraesCS6D02G032400,2
TraesCS6D02G034200,2
TraesCS6D02G034900,2
TraesCS6D02G053800,2
TraesCS6D02G091300,2
TraesCS6D02G218600,2
TraesCS6D02G241300,2
TraesCS6D02G263500,2
TraesCS6D02G321700,2
TraesCS6D02G323000,2
TraesCS6D02G337100,2
TraesCS6D02G355000,2
TraesCS6D02G356600,2
TraesCS7A02G002800,2
TraesCS7A02G035500,2
TraesCS7A02G035600,2
TraesCS7A02G035884,2
TraesCS7A02G040700,2
TraesCS7A02G059800,2
TraesCS7A02G070900,2
TraesCS7A02G083600,2
TraesCS7A02G152500,2
TraesCS7A02G171200,2
TraesCS7A02G188800,2
TraesCS7A02G189200,2
TraesCS7A02G194700,2
TraesCS7A02G211100,2
TraesCS7A02G213100,2
TraesCS7A02G229400,2
TraesCS7A02G242600,2
TraesCS7A02G244000,2
TraesCS7A02G246100,2
TraesCS7A02G263000,2
TraesCS7A02G303400,2
TraesCS7A02G336700,2
TraesCS7A02G348200,2
TraesCS7A02G350800,2
TraesCS7A02G411000,2
TraesCS7A02G444600,2
TraesCS7A02G462900,2
TraesCS7A02G463900,2
TraesCS7A02G510700,2
TraesCS7A02G544500,2
TraesCS7A02G549100,2
TraesCS7A02G569100,2
TraesCS7B02G018700,2
TraesCS7B02G046700,2
TraesCS7B02G056300,2
TraesCS7B02G072000,2
TraesCS7B02G072200,2
TraesCS7B02G075600,2
TraesCS7B02G076300,2
TraesCS7B02G094000,2
TraesCS7B02G100300,2
TraesCS7B02G118100,2
TraesCS7B02G135700,2
TraesCS7B02G145400,2
TraesCS7B02G177100,2
TraesCS7B02G195200,2
TraesCS7B02G203600,2
TraesCS7B02G248300,2
TraesCS7B02G319300,2
TraesCS7B02G343600,2
TraesCS7B02G373200,2
TraesCS7B02G387900,2
TraesCS7B02G421600,2
TraesCS7B02G434900,2
TraesCS7B02G435000,2
TraesCS7B02G455500,2
TraesCS7B02G472500,2
TraesCS7B02G489500,2
TraesCS7D02G031700,2
TraesCS7D02G031800,2
TraesCS7D02G032000,2
TraesCS7D02G032100,2
TraesCS7D02G032200,2
TraesCS7D02G033200,2
TraesCS7D02G054100,2
TraesCS7D02G066400,2
TraesCS7D02G072800,2
TraesCS7D02G084400,2
TraesCS7D02G094000,2
TraesCS7D02G117600,2
TraesCS7D02G152700,2
TraesCS7D02G154200,2
TraesCS7D02G165200,2
TraesCS7D02G168000,2
TraesCS7D02G171300,2
TraesCS7D02G172000,2
TraesCS7D02G196300,2
TraesCS7D02G212800,2
TraesCS7D02G222100,2
TraesCS7D02G230000,2
TraesCS7D02G241300,2
TraesCS7D02G244600,2
TraesCS7D02G259000,2
TraesCS7D02G287900,2
TraesCS7D02G298800,2
TraesCS7D02G324400,2
TraesCS7D02G328000,2
TraesCS7D02G411700,2
TraesCS7D02G418000,2
TraesCS7D02G420000,2
TraesCS7D02G433300,2
TraesCS7D02G474600,2
TraesCS7D02G494300,2
TraesCS7D02G512700,2
TraesCS7D02G535400,2
TraesCS7D02G543400,2
TraesCS7D02G543500,2
TraesCSU02G002414,2
TraesCSU02G027400,2
