TraesCS3B02G158800,TraesCS1A02G244800
TraesCS3B02G158800,TraesCS1B02G256000
TraesCS3B02G158800,TraesCS1D02G244500
TraesCS3B02G158800,TraesCS4D02G051600
TraesCS3B02G158800,TraesCS6B02G316700
TraesCS3B02G158800,TraesCS2A02G389400
TraesCS3B02G158800,TraesCS2B02G228900
TraesCS3B02G158800,TraesCS2D02G214100
TraesCS3B02G158800,TraesCS4A02G131000
TraesCS3B02G158800,TraesCS7D02G154200
TraesCS3B02G158800,TraesCS4A02G007900
TraesCS3B02G158800,TraesCS1D02G266000
TraesCS3B02G158800,TraesCS3B02G419800
TraesCS3B02G158800,TraesCS5A02G037900
TraesCS3B02G158800,TraesCS6D02G402100
TraesCS2D02G286300,TraesCS1A02G244800
TraesCS2D02G286300,TraesCS1B02G256000
TraesCS2D02G286300,TraesCS4D02G051600
TraesCS2D02G286300,TraesCS6B02G316700
TraesCS2D02G286300,TraesCS6D02G268100
TraesCS2D02G286300,TraesCS2A02G389400
TraesCS2D02G286300,TraesCS4A02G131000
TraesCS2D02G286300,TraesCS1A02G265700
TraesCS2D02G286300,TraesCS2D02G101200
TraesCS2D02G286300,TraesCS2D02G374000
TraesCS2D02G286300,TraesCS2D02G589700
TraesCS2D02G286300,TraesCS3B02G419800
TraesCS2D02G286300,TraesCS5A02G468500
TraesCS2D02G286300,TraesCS5B02G473300
TraesCS2D02G286300,TraesCS6B02G418700
TraesCS4B02G245800,TraesCS3B02G419800
TraesCS4B02G245800,TraesCS5D02G561900
TraesCS2A02G389400,TraesCS5A02G387400
TraesCS2A02G389400,TraesCS2D02G286300
TraesCS2A02G389400,TraesCS3B02G158800
TraesCS2A02G389400,TraesCS6D02G084900
TraesCS2A02G389400,TraesCS7D02G483200
TraesCS2A02G389400,TraesCS3A02G142900
TraesCS2A02G389400,TraesCS4D02G051600
TraesCS2A02G389400,TraesCS5D02G383000
TraesCS2A02G389400,TraesCS4A02G206100
TraesCS2A02G389400,TraesCS4D02G107100
TraesCS2A02G389400,TraesCS5B02G151800
TraesCS2A02G389400,TraesCS4B02G287600
TraesCS2A02G389400,TraesCS7A02G270100
TraesCS2A02G389400,TraesCS5B02G236400
TraesCS2A02G389400,TraesCS5D02G244800
TraesCS2A02G389400,TraesCS5D02G321000
TraesCS2A02G389400,TraesCS7D02G367700
TraesCS2A02G389400,TraesCS2D02G444300
TraesCS2A02G389400,TraesCS3B02G125500
TraesCS2A02G389400,TraesCS7B02G204800
TraesCS2A02G389400,TraesCSU02G069000
TraesCS2A02G389400,TraesCS2B02G119000
TraesCS2A02G389400,TraesCS2B02G119100
TraesCS2A02G389400,TraesCS2B02G228900
TraesCS2A02G389400,TraesCS2D02G101400
TraesCS2A02G389400,TraesCS2D02G214100
TraesCS2A02G389400,TraesCS2D02G305300
TraesCS2A02G389400,TraesCS4B02G173600
TraesCS2A02G389400,TraesCS5A02G143200
TraesCS2A02G389400,TraesCS5D02G148800
TraesCS2A02G389400,TraesCS6D02G096300
TraesCS2A02G389400,TraesCS7D02G154200
TraesCS2A02G389400,TraesCS2A02G448300
TraesCS2A02G389400,TraesCS4A02G007900
TraesCS2A02G389400,TraesCS4B02G297000
TraesCS2A02G389400,TraesCS4D02G295900
TraesCS2A02G389400,TraesCS3B02G349300
TraesCS2A02G389400,TraesCS6B02G175100
TraesCS2A02G389400,TraesCS1B02G077800
TraesCS2A02G389400,TraesCS1B02G455900
TraesCS2A02G389400,TraesCS1D02G094700
TraesCS2A02G389400,TraesCS1D02G305000
TraesCS2A02G389400,TraesCS2A02G428600
TraesCS2A02G389400,TraesCS2D02G124100
TraesCS2A02G389400,TraesCS2D02G372000
TraesCS2A02G389400,TraesCS3D02G031100
TraesCS2A02G389400,TraesCS3D02G209500
TraesCS2A02G389400,TraesCS3D02G358700
TraesCS2A02G389400,TraesCS3D02G362000
TraesCS2A02G389400,TraesCS4A02G058000
TraesCS2A02G389400,TraesCS5A02G033400
TraesCS2A02G389400,TraesCS5A02G037900
TraesCS2A02G389400,TraesCS5A02G174100
TraesCS2A02G389400,TraesCS5A02G189900
TraesCS2A02G389400,TraesCS5A02G200800
TraesCS2A02G389400,TraesCS5A02G258400
TraesCS2A02G389400,TraesCS5A02G314800
TraesCS2A02G389400,TraesCS5A02G463700
TraesCS2A02G389400,TraesCS5A02G485000
TraesCS2A02G389400,TraesCS5B02G171600
TraesCS2A02G389400,TraesCS5B02G193300
TraesCS2A02G389400,TraesCS5B02G203000
TraesCS2A02G389400,TraesCS5D02G254000
TraesCS2A02G389400,TraesCS5D02G364900
TraesCS2A02G389400,TraesCS5D02G369400
TraesCS2A02G389400,TraesCS6B02G159700
TraesCS2A02G389400,TraesCS6B02G172900
TraesCS2A02G389400,TraesCS6D02G103400
TraesCS2A02G389400,TraesCS7A02G371600
TraesCS2A02G389400,TraesCS7D02G009200
TraesCS2A02G389400,TraesCS7D02G232200
TraesCS2B02G119100,TraesCS1A02G244800
TraesCS2B02G119100,TraesCS1B02G256000
TraesCS2B02G119100,TraesCS1D02G244500
TraesCS2B02G119100,TraesCS4D02G051600
TraesCS2B02G119100,TraesCS4D02G362800
TraesCS2B02G119100,TraesCS6A02G287400
TraesCS2B02G119100,TraesCS6B02G316700
TraesCS2B02G119100,TraesCS6D02G268100
TraesCS2B02G119100,TraesCS5B02G375500
TraesCS2B02G119100,TraesCS2A02G389400
TraesCS2B02G119100,TraesCS1B02G285000
TraesCS2B02G119100,TraesCS1D02G275400
TraesCS2B02G119100,TraesCS7A02G205100
TraesCS2B02G119100,TraesCS7B02G112400
TraesCS2B02G119100,TraesCS7D02G208000
TraesCS2B02G119100,TraesCS2B02G119000
TraesCS2B02G119100,TraesCS2D02G101400
TraesCS2B02G119100,TraesCS4A02G131000
TraesCS2B02G119100,TraesCS6A02G108300
TraesCS2B02G119100,TraesCS6D02G096300
TraesCS2B02G119100,TraesCS7D02G154200
TraesCS2B02G119100,TraesCS7D02G543500
TraesCS2B02G119100,TraesCS4D02G295900
TraesCS2B02G119100,TraesCS5D02G219300
TraesCS2B02G119100,TraesCS1A02G265700
TraesCS2B02G119100,TraesCS1B02G318300
TraesCS2B02G119100,TraesCS2D02G374000
TraesCS2B02G119100,TraesCS4D02G011100
